geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
3659,-23.597187149604654,-46.680234223151906
3660,-23.601468991401656,-46.68152092437528
3665,-23.617595346932895,-46.69566504302036
3667,-23.586579774914842,-46.67770307576893
3673,-23.59439704052136,-46.68706436318126
3674,-23.601416342777945,-46.678402220237714
3677,-23.57957931611753,-46.67380981057763
3679,-23.59122514793121,-46.67113939301167
3685,-23.58271535997462,-46.677128259507185
3687,-23.604089164868107,-46.681021780743215
3688,-23.596028548992976,-46.67511562822438
3689,-23.608243330832728,-46.69283765404806
3690,-23.585839071614014,-46.67206384248949
3693,-23.604133567863087,-46.66460932791853
3694,-23.604758999999994,-46.67024250000001
3701,-23.59263569663574,-46.66560978934157
3702,-23.59488580509464,-46.675281403582446
3712,-23.587390665560594,-46.677293156673784
3715,-23.58798767277394,-46.67947459838999
3716,-23.61165787122736,-46.6936241276761
3717,-23.59498371080265,-46.68967107951986
3718,-23.610407375238065,-46.688502016936894
3720,-23.607334644468764,-46.69716350816566
3725,-23.610997446015364,-46.693631215246064
3726,-23.615817863985338,-46.681336248110206
3728,-23.590477195654785,-46.68591677491486
3729,-23.59456941825844,-46.6779510364995
3731,-23.606154998410357,-46.69703759221712
3732,-23.584763640025358,-46.675136514570944
3733,-23.60976089370417,-46.683208665560606
3734,-23.637806234808675,-46.66632665098964
3735,-23.659767419095157,-46.67228867430315
3738,-23.636206655837068,-46.68420612600267
3803,-23.638407966639495,-46.6691750358067
3804,-23.67084306633389,-46.68792018206479
3805,-23.622155281708828,-46.67708445948039
3807,-23.62409689506876,-46.68121876548121
3809,-23.620705962808017,-46.66662306994057
3813,-23.67338837913322,-46.697136182613036
3816,-23.666869823475146,-46.6753181230885
3817,-23.664517784898173,-46.693228033037045
3819,-23.61733376019967,-46.679560239800345
3820,-23.622957869553925,-46.66484144171618
3821,-23.668694486265768,-46.672996122540226
3823,-23.621720989066066,-46.677760647764174
3827,-23.62478520483005,-46.67202117860234
3872,-23.661446311414352,-46.68653733637265
3873,-23.626476974464783,-46.68538352262104
3876,-23.66336209576426,-46.682048105747576
3880,-23.619665870938892,-46.67278358534824
3883,-23.65853927032721,-46.694732316001975
3884,-23.623462697472448,-46.682489771163944
3888,-23.61648583236193,-46.672730245628706
3891,-23.664846405764948,-46.70749197584974
3892,-23.621720989066066,-46.677760647764174
3901,-23.633905233135234,-46.67713140758261
3908,-23.61808056119801,-46.66679375007211
3910,-23.633208356927234,-46.66169429134285
3916,-23.661845444630384,-46.67557313488947
3920,-23.658186446852078,-46.67128826533556
3921,-23.64633243075191,-46.67799715237461
3927,-23.65714742353856,-46.67971093176154
3929,-23.61129476019967,-46.675879239800345
3930,-23.626643993563427,-46.67490740988791
3933,-23.622478837353594,-46.68981120330083
3936,-23.63223359033989,-46.70564659325408
3937,-23.631802648623708,-46.70640806771886
3938,-23.628170813849554,-46.694658494787596
3940,-23.646322306163764,-46.704279530282
3942,-23.65097794674059,-46.694045343872176
3944,-23.636080059765412,-46.71368647000955
3947,-23.61933572307811,-46.70011214210568
3951,-23.62628751373424,-46.70726773535694
3953,-23.623274336661105,-46.69445064974889
3959,-23.68515252178431,-46.71321174271452
3961,-23.634089726645822,-46.71411838581508
3962,-23.633225036903518,-46.712374958220366
3963,-23.65570087538231,-46.71291485276126
3971,-23.653331471841952,-46.702812154136495
3972,-23.645757688037392,-46.69955765820297
3973,-23.623274336661105,-46.69445064974889
3976,-23.647535161809678,-46.7145727857349
3977,-23.632771132823237,-46.71512447574572
3978,-23.651274331515857,-46.718057660666
3982,-23.63987244240868,-46.71357089884005
3984,-23.628011615326876,-46.69026693381035
4001,-23.628196362196327,-46.69854514793121
4002,-23.652166938486904,-46.707704535088546
4003,-23.633885678192353,-46.69281586914335
4005,-23.65320642936757,-46.70180705290561
4006,-23.68943118241648,-46.696183163784504
4007,-23.68172455897629,-46.70268254954125
4009,-23.625742977234736,-46.70190794116792
4010,-23.655390592851177,-46.71625667660648
4011,-23.690700838738586,-46.70890744823706
4012,-23.61933572307811,-46.70011214210568
4013,-23.765217217492552,-46.673167649650686
4014,-23.402086721622705,-46.74868428420567
4015,-23.748111707340666,-46.662313047230775
4016,-23.71809636064807,-46.6993271027189
4018,-23.77467900000001,-46.67454000000001
4020,-23.713397748542906,-46.70619216180968
4022,-23.706001978897362,-46.70121340138545
4025,-23.72854481127011,-46.701695650845394
4026,-23.47593688703907,-46.58389303719197
4030,-23.755976985044185,-46.662412704268036
4037,-23.704182744099498,-46.6911383515205
4038,-23.785153438801995,-46.687441300998316
4040,-23.739876716810866,-46.663662637144526
4041,-23.716048226008315,-46.69405768363178
4042,-23.732290990564927,-46.68519788565407
4043,-23.866602485429038,-46.71176356549717
4044,-23.72755996641469,-46.70473938995326
4047,-23.70910938995325,-46.695772561198
4048,-23.74981810254469,-46.698763751971036
4050,-23.75266553427779,-46.697549846240406
4054,-23.738975999999994,-46.70312205107043
4058,-23.74021408985911,-46.66195288979081
4064,-23.72348951457095,-46.69314261226846
4065,-23.712673233135227,-46.706372407582634
4066,-23.726813414374472,-46.69058808372854
4068,-23.73783263336027,-46.69179506411217
4071,-23.710235510964264,-46.68618108090486
4077,-23.759945040262146,-46.70442607997816
4078,-23.76060527927521,-46.7019056459117
4079,-23.756365194558267,-46.708053784205674
4083,-23.744132522724506,-46.66615314671657
4084,-23.868860732843128,-46.753675032428376
4086,-23.730232473772286,-46.68899852622772
4087,-23.75629448590986,-46.677485552012435
4088,-23.715914526390176,-46.7819351646447
4090,-23.68485651624439,-46.745638422846056
4101,-23.718043801835044,-46.76754438634657
4102,-23.726721750764607,-46.76378189884007
4104,-23.67200971357262,-46.736192284205686
4106,-23.71349976602805,-46.777250037884464
4107,-23.693880502052803,-46.74637876386436
4108,-23.696897605055074,-46.776299740781276
4111,-23.67392783458364,-46.74473983236194
4113,-23.73666252644025,-46.775939412172356
4114,-23.69150908881069,-46.748062576605655
4115,-23.729060017574593,-46.780008336262426
4116,-23.68156008604073,-46.76464713558195
4117,-23.6738987612962,-46.74641516209815
4119,-23.68711234194122,-46.74943160921002
4121,-23.699766531409026,-46.76353535442561
4122,-23.687565912372946,-46.7431092592999
4123,-23.72475670472224,-46.78709526032216
4124,-23.73211439578164,-46.79066927338564
4125,-23.68804119677997,-46.76710145905712
4127,-23.736423824311856,-46.790058719400996
4128,-23.716281562047296,-46.767859261823816
4130,-23.684890316406,-46.74896289078997
4131,-23.52561395337295,-46.70062007271052
4132,-23.53515258035657,-46.66619947861971
4133,-23.526628742714518,-46.70073140896761
4134,-23.538177471002324,-46.668497836516856
4136,-23.532869922846064,-46.67337774839866
4137,-23.54107437108313,-46.67363730183504
4138,-23.525915266302466,-46.70211552065554
4139,-23.53519817790984,-46.668589695394964
4140,-23.509746837236854,-46.71949746403485
4141,-23.533205396535806,-46.68981761091503
4142,-23.5165267462504,-46.68491236274864
4143,-23.528965043857088,-46.72395257325878
4144,-23.534405485717503,-46.69368667831385
4145,-23.536775608113512,-46.67172842659696
4146,-23.529204126002675,-46.68917753635529
4147,-23.60016843765892,-46.622516779817545
4151,-23.532061840412013,-46.68902834471118
4154,-23.52838824785041,-46.70648534263371
4155,-23.53138706050551,-46.70269181695426
4156,-23.519762834263574,-46.72460218454279
4157,-23.53129999417162,-46.70627136511053
4159,-23.54103219983839,-46.672739974320535
4160,-23.527336421316857,-46.711606222315204
4162,-23.538177471002324,-46.668497836516856
4164,-23.53432096641469,-46.69073750597259
4167,-23.53243397362805,-46.68803352429448
4173,-23.535566414363288,-46.691709029286116
4176,-23.527130510964266,-46.69501402553522
4177,-23.540407470713873,-46.67028413073453
4180,-23.529097581741556,-46.68693604939701
4182,-23.52552274854289,-46.69322136511051
4183,-23.53647224656702,-46.68943730505156
4185,-23.529825,-46.69944351832185
4186,-23.51308930668248,-46.689423899936564
4190,-23.52709883819031,-46.70337025812218
4191,-23.511502314851022,-46.71448715742553
4193,-23.536443865947238,-46.685250293640735
4194,-23.50136203303705,-46.76070860921004
4195,-23.495264088810696,-46.74835986511051
4201,-23.44001159683971,-46.74970200493473
4203,-23.49651523426041,-46.728309708032704
4205,-23.486023037191984,-46.74470188343238
4207,-23.45680873327945,-46.73955460130418
4208,-23.494260143487807,-46.73844095905712
4209,-23.499824521784312,-46.73502536955391
4213,-23.47647092561603,-46.73814451901435
4216,-23.44001159683971,-46.74970200493473
4217,-23.50317984430716,-46.72039730474922
4221,-23.457289672773943,-46.742636677073115
4225,-23.48955326894223,-46.75596153802871
4230,-23.50153655398463,-46.735995777540566
4231,-23.480143040798666,-46.74652613849617
4243,-23.50717955453289,-46.73636807216226
4247,-23.4839781548817,-46.73633431058974
4248,-23.50604920847961,-46.71737739541605
4249,-23.50098797362805,-46.74894824923538
4250,-23.48680077713655,-46.73842572508514
4251,-23.50083852484273,-46.758526763258075
4252,-23.481430973079792,-46.74189411948181
4254,-23.494511000288448,-46.74873505121466
4255,-23.495566714957594,-46.74421953497029
4256,-23.478460826533556,-46.74780027254892
4257,-23.404793605603338,-46.74185287538231
4265,-23.44548661809682,-46.79196951679265
4270,-23.432150965029717,-46.7920406575105
4272,-23.414535,-46.75215599999999
4273,-23.43898952428829,-46.76934295142339
4275,-23.52402842082034,-46.61508823482292
4276,-23.3971022098217,-46.75695712877265
4278,-23.45169252123605,-46.79064406549717
4281,-23.40010039436924,-46.747466547168465
4282,-23.579053164676644,-46.76900387329338
4283,-23.53294984347043,-46.7313937327312
4284,-23.551740765191322,-46.74990570690751
4285,-23.567432343326203,-46.75969948251486
4286,-23.579092134329446,-46.776794007359506
4288,-23.576438744936226,-46.76115729892086
4290,-23.57526265805877,-46.7567495836748
4291,-23.549108409789604,-46.73589409714967
4293,-23.54480536886143,-46.756410914247724
4295,-23.574132524006014,-46.76348730336428
4296,-23.56405259522907,-46.766377497831385
4297,-23.582151205460363,-46.76336268947403
4301,-23.56540806655052,-46.76390247305851
4302,-23.536902802123517,-46.74595109590847
4304,-23.56060561864509,-46.75545906786312
4305,-23.559786534277787,-46.75214355828378
4306,-23.544593319175966,-46.75355603886543
4307,-23.553165142391297,-46.75585452276525
4308,-23.57691198335159,-46.74703579600668
4310,-23.55570627391337,-46.74931041523619
4311,-23.52796547931221,-46.73962833123677
4313,-23.575305503529872,-46.74102624092772
4317,-23.536104558976298,-46.725476652922886
4318,-23.559618363033053,-46.75609139938831
4319,-23.541460407438393,-46.74570442492353
4321,-23.53294984347043,-46.7313937327312
4323,-23.542880175688136,-46.75744997974489
4324,-23.553277889809017,-46.68938650124076
4330,-23.56067267277396,-46.67340684846209
4332,-23.55878284041201,-46.67749718082404
4333,-23.554701199001666,-46.67391396003804
4334,-23.539513096312515,-46.71619305259965
4338,-23.56707759310986,-46.68778789618565
4346,-23.563399672773947,-46.68501790674591
4348,-23.56042674937962,-46.67912678296493
4349,-23.55854330890417,-46.673250224248406
4358,-23.568797986669804,-46.6901170681229
4359,-23.55488022508516,-46.675846724248416
4360,-23.55617681181837,-46.67652572133425
4361,-23.547400691355623,-46.68916221342839
4362,-23.551785901465788,-46.72265113474524
4363,-23.567697471002322,-46.698420577990646
4364,-23.54364185424907,-46.697139639726245
4365,-23.554601964774537,-46.676625909790346
4366,-23.55579952345775,-46.69578028795657
4367,-23.555543301690825,-46.683828126002645
4376,-23.56536791586093,-46.693335523826
4378,-23.55959663226375,-46.670337194414024
4386,-23.553830000836715,-46.69038553150783
4403,-23.56293539272321,-46.678708640429385
4407,-23.55500452761269,-46.696223818483475
4408,-23.55106599446007,-46.69025735330953
4410,-23.56335894754457,-46.6991619888915
4416,-23.55380145100702,-46.69305658935895
4417,-23.559048199549927,-46.682778756997
4419,-23.54892921907365,-46.69689875054756
4421,-23.55284777491484,-46.68839475021634
4423,-23.54935351234925,-46.71098819248081
4424,-23.540836567863106,-46.705665479312216
4426,-23.54030146073054,-46.71549754316461
4428,-23.58242650014423,-46.71879877159661
4430,-23.573241532633013,-46.72474234096028
4431,-23.582077291707506,-46.731619330832736
4432,-23.588181691095816,-46.74083315667377
4433,-23.582163850081862,-46.7414327459688
4437,-23.5699274109192,-46.72828336839054
4438,-23.590377460730554,-46.7625988447112
4439,-23.578859942441092,-46.72999496838311
4445,-23.58861699375101,-46.742936376231185
4447,-23.58668272796309,-46.73189386777854
4455,-23.59803654509784,-46.755898365803006
4456,-23.597805017485147,-46.790803461971294
4458,-23.569750257250213,-46.72900579727128
4459,-23.58726998433998,-46.74817076021367
4461,-23.58493319126871,-46.79054558840665
4463,-23.603711155268225,-46.782304740435976
4469,-23.574586008499516,-46.7176791668917
4470,-23.57467052207277,-46.73316974562872
4473,-23.58682138135491,-46.80241181640602
4474,-23.57846726240431,-46.740109614383364
4475,-23.585972008050074,-46.734497051762936
4476,-23.6108908176506,-46.74189491797589
4508,-23.608421250766696,-46.74158916336288
4510,-23.613198896277773,-46.73137209563814
4514,-23.61877263432098,-46.73780492926512
4516,-23.60954007493223,-46.70593578781235
4517,-23.605405805989985,-46.70421836441804
4520,-23.59200069776092,-46.71853924548448
4523,-23.605824845951943,-46.7018385874257
4524,-23.6112273667484,-46.73280548899787
4530,-23.58003516180968,-46.70495097835991
4531,-23.608349214265107,-46.735364415344236
4534,-23.622429395493175,-46.73565213601465
4536,-23.602285215101823,-46.74094542062437
4537,-23.599115528997675,-46.69898302553523
4538,-23.589784529834393,-46.70283027352986
4543,-23.609487876767282,-46.70714358396326
4544,-23.601389165964626,-46.70114604356861
4545,-23.5974473389742,-46.737884829651115
4546,-23.608349214265107,-46.735364415344236
4547,-23.608863,-46.708830000000006
4548,-23.59146578045477,-46.729118325841036
4551,-23.602160135365928,-46.73346717946568
4552,-23.59814244962204,-46.73116902692018
4555,-23.61841493476264,-46.733197750360574
4557,-23.590314691095816,-46.71417585235724
4558,-23.607626437965273,-46.73965561241268
4559,-23.624761421316858,-46.73926123120197
4560,-23.634926612268444,-46.757373988891494
4561,-23.63851965528881,-46.77615477768481
4562,-23.628506323879165,-46.74197618180497
4563,-23.637397432136893,-46.73763516486811
4564,-23.632515096045818,-46.73160310565928
4567,-23.63352380458131,-46.7293866421918
4569,-23.617301145525452,-46.75773107172503
4570,-23.61195654870451,-46.74357120024242
4571,-23.63644769608747,-46.73696250721336
4576,-23.63219943696223,-46.73000901270461
4578,-23.636500491257426,-46.73618997835991
4580,-23.62650810630497,-46.730778530284226
4581,-23.65341944086071,-46.76598186053162
4583,-23.62865940605341,-46.72941121816024
4602,-23.638562507905856,-46.75153119164407
4607,-23.642564846240397,-46.76754862461769
4610,-23.637225719401002,-46.744195693865784
4613,-23.62937952289093,-46.75994194834382
4615,-23.61258025200536,-46.74305806965211
4616,-23.657574022104235,-46.76725000736806
4619,-23.61177600658285,-46.743672570297186
4620,-23.63357825783373,-46.72927379877664
4626,-23.625233550089487,-46.7388347746264
4631,-23.651118,-46.773722467251396
4633,-23.635838126839403,-46.74707404884872
4634,-23.641002000000004,-46.78123049999999
4635,-23.6220153491803,-46.74783012238873
4645,-23.630304049833732,-46.75075121239011
4647,-23.61258025200536,-46.74305806965211
4649,-23.615173299469113,-46.7472435246985
4650,-23.639809169859767,-46.73668171051418
4652,-23.625117000000003,-46.71994050000001
4653,-23.642988223700165,-46.76161347016561
4660,-23.637718183738226,-46.73693166530077
4661,-23.690546459243308,-46.78232338643646
