payment_installments,payment_sequential,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_type,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
1.0,1.0,cafc9b2f7d35ec42bdb74347cc6e8a70,c9573cc1e246dadca50b2a74f795def3,delivered,2018-01-19 00:48:30,2018-01-19 01:21:52,2018-01-19 22:41:38,2018-04-04 17:12:36,2018-02-16,1.0,c5841303f830680eb1cdda8be0ff35bf,b561927807645834b59ef0d16ba55a24,2018-01-25 01:21:52,38.0,17.63,credit_card,55.63,10fff4faa197b0a1b7d7b087a7cb1836,1.0,,,2018-02-18 00:00:00,2018-02-18 17:28:40
1.0,1.0,07fbc4f433fc8754c492bc6dfb0b1c52,6a562d22d4e2ce223ae7ad8bfd834ab0,delivered,2017-07-05 08:49:56,2017-07-05 17:41:46,2017-07-06 16:48:47,2017-07-25 19:42:50,2017-07-27,1.0,0521fe3eb04940304b489d0fb49a37dd,e99e927c81e3f51739c94fcdfca9f10f,2017-07-11 17:28:30,94.98,21.15,credit_card,116.13,8eacc880c8a3839d25ee4f832fd083c4,4.0,,,2017-07-26 00:00:00,2017-07-27 20:11:16
10.0,1.0,6f36c999f8ef8d1a3a999079a5b637aa,ac055528f5a69cba5e02d73ad1ee9a74,delivered,2017-12-16 15:29:46,2017-12-16 15:49:52,2017-12-18 17:16:58,2018-01-12 22:04:29,2018-01-11,2.0,b935c4a30d29406e3633e74b9b887307,a3e9a2c700480d9bb01fba070ba80a0e,2017-12-21 15:49:52,77.0,14.29,credit_card,262.86,746316fdcc81ba0444f2e0ff19ca7157,1.0,,Apenas foi entregue 1 mercadoria ,2018-01-13 00:00:00,2018-01-13 13:38:22
1.0,1.0,b6a50dc1cfeb4ad7219d3577ab9a2454,81ae5da9106d9b5af38c42eb81cce399,delivered,2017-08-31 07:27:54,2017-09-01 02:15:13,2017-09-01 15:37:07,2017-09-14 15:43:52,2017-09-25,1.0,0f0c4960b05d6145bbb4b348423503ef,edf96ef93ed595084bbcbd9224bd2894,2017-09-08 02:15:13,51.0,19.6,boleto,70.6,9a9f91da26ed4ebb1bf62e55fcec2d48,5.0,,,2017-09-15 00:00:00,2017-09-15 22:43:26
2.0,1.0,de81104d0d1d1a5d4dd09e89a7ea4cd1,b9f21de0cf737e46054822f6082eaf31,delivered,2017-02-10 16:37:55,2017-02-10 16:50:17,2017-02-14 10:21:06,2017-02-21 15:36:07,2017-03-13,1.0,66a0a6e02b7f543e5b021ce361f267d4,7a67c85e85bb2ce8582c35f2203ad736,2017-02-14 16:37:55,119.99,16.05,credit_card,136.04,4be3f739d95775636100f3ce54c53b3d,4.0,,,2017-02-22 00:00:00,2017-02-23 10:08:27
10.0,1.0,477ee3f21cb7374ecfa12433c30f53f5,384a027682b0ddc9d88f4aab723d9730,delivered,2018-06-21 10:46:55,2018-06-21 11:01:15,2018-06-22 12:25:00,2018-06-26 17:07:43,2018-07-18,1.0,a9ccb9dca11ae8ca804b47417d0411f2,3ab971ce71839580d2ae5b4e40fe8044,2018-06-27 11:01:15,169.9,25.27,credit_card,195.17,539efcb80f7a88a1f28f05cf337d6f8a,4.0,,,2018-06-27 00:00:00,2018-06-27 21:05:06
1.0,1.0,62a56f9bfe98de42bcdbe6cc57284dfb,aa0a85e355a784775696142c2f29aa48,delivered,2018-08-08 01:23:58,2018-08-08 01:35:09,2018-08-08 14:46:00,2018-08-18 12:08:54,2018-08-24,1.0,b5e6d813290cd06e3015f41d246512e7,fd386aa7bed2af3c7035c65506c9b4a3,2018-08-10 01:35:09,25.89,22.9,credit_card,48.79,b99f5a43fc7f3cac834bf173108785f6,5.0,,,2018-08-19 00:00:00,2018-09-24 12:37:48
2.0,1.0,a890088df39d4c062a07081527034784,42532fb94eca7866bb4915e5cd46300b,delivered,2018-02-21 18:47:50,2018-02-21 18:55:31,2018-02-24 00:24:55,2018-02-26 21:28:51,2018-03-07,1.0,4fe644d766c7566dbc46fb851363cb3b,c31eff8334d6b3047ed34bebd4d62c36,2018-02-27 18:55:31,110.99,14.17,credit_card,125.16,cc455f5061e8638e3c8e9142ff309711,2.0,,"Pelas imagens achei q fosse tela com moldura. Até pq na discrição está escrito q a espessura e de 2 cm. 
Só q na verdade é um mdf de 3 mm fiquei um pouco fustratado mas tudo bem. ",2018-02-27 00:00:00,2018-02-28 01:56:23
2.0,1.0,48b7d84507eb52608a007fde9d641daa,cad2dc8d82cd9ccca487589a7fe62e6c,delivered,2018-05-07 15:38:06,2018-05-07 18:09:48,2018-05-09 14:18:00,2018-05-11 01:48:54,2018-05-17,1.0,88ffcf27478318ba55b1f9d22d65ce97,f3da5b2ff499efb8d4a6d371d175d7dd,2018-05-11 18:09:48,40.8,8.29,credit_card,49.09,ffcfa167ce4d48d3306067dc14566e42,4.0,Ótima,Muito boa entrega,2018-05-11 00:00:00,2018-05-12 00:07:13
3.0,1.0,7d1ac7d65c6b5d59a9ac241fa41da57d,dcc13a2d32ff7ec6e1920580280f704c,delivered,2017-06-16 23:17:41,2017-06-16 23:30:10,2017-06-19 11:15:51,2017-06-29 11:06:37,2017-08-02,1.0,4633dfeb3a2588bdb52af32d504b44eb,b76dba6c951ab00dc4edf0a1aa88037e,2017-07-05 23:30:10,19.99,15.1,credit_card,35.09,9f0292ddc388ff24bc019780ab6fa8db,5.0,,"Ocorreu tudo certo,tanto o produto quanto o prazo de entrega..
",2017-06-30 00:00:00,2017-06-30 21:53:31
2.0,1.0,d3ca7b82c922817b06e5ca21165c5ea2,d23df2c6c3e51d875f458d123b2b3c90,delivered,2017-11-16 13:54:08,2017-11-16 14:08:23,2017-11-16 20:56:53,2017-11-17 13:49:40,2017-11-29,1.0,8983a3b149303c013fceabef902e835a,9f505651f4a6abe901a56cdc21508025,2017-11-22 14:08:23,99.0,9.51,credit_card,108.51,3f043f98c806fb7f6bebc4757fbfd085,4.0,,Muito rápido e eficiência.....,2017-11-18 00:00:00,2017-11-18 17:22:25
5.0,1.0,80d36d94a5ac668fd0479b5e848207c9,3fb8a3a262c0e12894b068f551c9f006,delivered,2017-11-16 17:01:14,2017-11-16 17:16:09,2017-11-17 19:06:55,2017-11-29 22:48:59,2017-12-21,1.0,dc404a1496a08f9f5540c8b5d4b92925,46dc3b2cc0980fb8ec44634e21d2718e,2017-11-22 17:16:09,299.99,20.0,credit_card,319.99,ef91469e8a6a02e64b6e3052a6371690,5.0,,"A princípio tudo certo, ainda não testei pois eh um presente para o Natal.",2017-11-30 00:00:00,2017-12-01 23:54:43
1.0,1.0,7d219bd2feeb13ad311a00db33c06a3c,3740f4d0edef80f567eca55830ec9e8f,delivered,2017-05-25 13:50:11,2017-05-25 14:02:20,2017-05-26 13:04:02,2017-05-29 16:52:10,2017-06-07,1.0,2d063994ae4667cff3d6841e9d441d1d,13d058e4eeac2ce8217660b2f8a05812,2017-05-31 14:02:20,89.99,15.38,credit_card,105.37,184624cc6d1ae9abca44e32eea7a2e17,5.0,,"produto foi entregue de acordo com a compra, antes do prazo informado, muito satisfeita.",2017-05-30 00:00:00,2017-05-31 11:28:13
5.0,1.0,d445a6e277eaa62900bc18d453d96d76,c2cd065252fa7ad04274d9d69dd9c09e,delivered,2017-08-03 10:39:39,2017-08-03 10:50:24,2017-08-07 14:57:56,2017-08-14 20:37:25,2017-09-06,1.0,9afaad66aca8b0c79e4f084a89c9c92b,42bde9fef835393bb8a8849cb6b7f245,2017-08-09 10:50:24,199.0,26.42,credit_card,225.42,f6f150ef559175b0365e6b4f7a32dcf1,5.0,,Entrega rápida e o produto é excelente!!,2017-08-15 00:00:00,2017-08-16 12:48:19
1.0,1.0,fdbd371c335ecb94ccb8a65c37d8ebba,021ccba47cb1118dfba3213180ffb44d,delivered,2017-12-25 20:14:34,2017-12-25 20:28:19,2017-12-26 17:47:00,2018-01-10 20:46:45,2018-01-15,1.0,a1efabfd513c691eeb2650e5f04e5cb6,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-12-29 20:28:19,37.99,13.08,credit_card,51.07,300922ed651d4e16c7b9fc97435b1a10,3.0,,demorou no correio para entregar,2018-01-11 00:00:00,2018-01-12 22:25:11
5.0,1.0,f9ca536e1ef897f153c183d72ba141bb,a9f353609242c268174ec433f45f8440,delivered,2018-04-05 18:34:49,2018-04-05 18:50:14,2018-04-07 00:58:32,2018-04-19 15:38:45,2018-04-26,2.0,ea1d9847778160f2d0c74950812fd8d0,05d2173d43ea568aa0540eba70d2ca76,2018-04-11 18:50:14,104.71,18.61,credit_card,246.64,8fc172bd4d34fb47b91d0f941588cea5,1.0,,"Referente ao pedido que comprei, duas carenagem uma do lado esquerdo e uma do lado direito, so chego a do lado esquerdo, esta faltando a do mado direito, queria saber quando vai chegar ; ",2018-04-20 00:00:00,2018-04-20 19:21:56
1.0,1.0,88c588c116fd06fb8e48dd83af88ec4a,8787c72a20002592238d7b80721ab729,delivered,2017-11-19 13:23:27,2017-11-19 13:35:26,2017-11-24 22:06:56,2017-12-22 17:44:27,2017-12-12,1.0,5322d72e04acadda01cd9c274b4af288,4e85b538b0dad58852641540686d0e14,2017-11-23 13:35:26,14.39,15.1,credit_card,1.74,c2ad32107fdcddfb00326d0c120f0e8c,2.0,,Ainda não recebi o pedido e ti enviando enail e ninguém me responde ,2017-12-14 00:00:00,2017-12-14 11:15:53
1.0,1.0,6a3cdd7762dfe7bfa407496303097855,d4af21206f409c5ba8408216b06b00b6,delivered,2018-03-17 12:39:10,2018-03-17 12:50:30,2018-03-21 18:56:50,2018-04-09 13:32:46,2018-04-13,1.0,3ffc8b6c3ae2afbf307cbd802bfb5e4c,977f9f63dd360c2a32ece2f93ad6d306,2018-03-22 12:50:30,90.9,67.01,credit_card,157.91,76d125386cbaccb86f9870660697c2df,5.0,,,2018-04-10 00:00:00,2018-04-10 17:24:05
1.0,1.0,3d4359c9a8031f632995e7923608dd4d,a7b54e5d33e657bd68a2d411fbace435,delivered,2018-07-27 15:25:51,2018-07-27 15:35:19,2018-07-30 14:22:00,2018-07-31 19:18:49,2018-08-06,1.0,9c1f132d460c48b30f756f3585d4a894,921323538c9f1c4e816f2720eac02bea,2018-08-02 15:35:19,119.9,9.59,credit_card,129.49,f68da1063f15820394d1f6c8b53f4318,4.0,,,2018-08-01 00:00:00,2018-08-02 16:58:57
1.0,1.0,9855054362f487c4f25172bd0b8a44cf,3ad37c1be46629ea6935f7eb2362b380,delivered,2018-08-15 16:30:22,2018-08-15 17:04:00,2018-08-16 15:47:00,2018-08-22 17:32:28,2018-08-27,1.0,5c134d92a99c77b568ae488b28a04c45,06e5eefc71ec47ae763c5c6f8db7064f,2018-08-17 17:04:00,112.01,15.88,credit_card,127.89,c6ce57b058b2388981a8c5bfe66dd25b,4.0,,,2018-08-23 00:00:00,2018-08-25 21:01:55
1.0,1.0,b2908d9328eb32bdb9b7ac1e197c05fe,65c295c5ac6110fc4214f32ab7df512e,delivered,2017-10-27 12:07:08,2017-10-27 12:28:41,2017-10-30 13:21:46,2017-11-14 17:47:07,2017-11-21,1.0,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2017-11-08 12:28:41,45.95,15.1,credit_card,61.05,b998ffae0b0f52cc8fc0dab10ba27867,4.0,,Tudo certo,2017-11-15 00:00:00,2017-11-17 20:39:11
3.0,1.0,9e5e54c4be8f6625005c76b7f8801ee8,6bfd1870443dc5b9f1297214b35e865b,delivered,2017-03-31 11:30:55,2017-03-31 11:42:29,2017-03-31 20:21:27,2017-04-05 12:42:54,2017-05-03,1.0,2ea92fab7565c4fe9f91a5e4e1756258,3d871de0142ce09b7081e2b9d1733cb1,2017-04-06 11:42:29,69.9,17.23,credit_card,87.13,0fb405644097ceeb032abdcee109124c,5.0,,,2017-04-06 00:00:00,2017-04-07 09:29:45
1.0,1.0,db0b67b642c6fdc947608f6b2108f802,4229505b5f66e1c3cc7cacd14af16a8f,delivered,2018-01-28 15:50:29,2018-01-30 04:31:29,2018-01-30 18:54:38,2018-01-31 17:08:35,2018-02-16,1.0,575889c312f07612d39648ea61253cd5,9d39404483343dd55c7ae254494d8388,2018-02-07 03:55:37,29.9,7.78,boleto,37.68,d564600ee737277a4ebbc2f011764ad5,5.0,,,2018-02-01 00:00:00,2018-02-02 14:29:12
4.0,1.0,dd480c63548e3c0b7219520e3784ebd2,a83a89abd16a03e6376fb659ca7b6612,delivered,2017-01-26 16:25:36,2017-01-26 16:35:22,2017-01-27 12:47:43,2017-02-08 14:47:25,2017-02-22,1.0,56fd30e18420cb9a5a50c718168fa660,9535a841eecebed61a9fb1ac1cbb5597,2017-01-30 16:25:36,186.0,15.47,credit_card,201.47,3ba7ae5f7b59a0126aeced383ff2586a,1.0,,Câmera com defeito estou tentando entrar em contato para troca ou devolução não consigo .,2017-02-09 00:00:00,2017-02-13 16:12:45
6.0,1.0,eb7aac057d7c17adb860b770451ae250,74df30b888082a6cfaeb6bbee623e6a2,delivered,2017-02-02 23:24:24,2017-02-02 23:35:17,2017-02-03 15:32:17,2017-02-15 18:51:40,2017-03-21,1.0,c94d19d021d4a8fbae5a45f904aeea90,701938c450705b8ae65fc923b70f35c7,2017-02-06 23:24:24,103.99,60.42,credit_card,328.82,016f9e36942a6c358e497569647af6ba,2.0,,"Efetuei a compra de suas estantes, no entanto, apesar da rapidez na entrega, somente recebi uma delas. 
Requeiro pelo presente a entrega do segundo produto. ",2017-02-16 00:00:00,2017-02-18 20:05:51
2.0,1.0,5711d8a02451fd508dc8911ee1fb4ac9,1181d20ba074543832905275fd087e73,delivered,2017-10-27 16:44:14,2017-10-27 16:55:24,2017-10-30 20:22:33,2017-11-03 19:48:27,2017-11-22,1.0,59bcfc096cb9fa35b5c5294582c78486,5ab05b6d86d417796c69ffd6774ec832,2017-11-08 16:55:24,199.0,18.1,credit_card,217.1,5941bec34ba887abaf4a70ae854fd5f6,5.0,,"Tudo certo, só derramou um pouquinho do produto na embalagem. Ou estava um pouco suja a caixa. Não sei ao certo",2017-11-04 00:00:00,2017-11-04 23:47:47
1.0,1.0,8736140c61ea584cb4250074756d8f3b,ab8844663ae049fda8baf15fc928f47f,delivered,2017-08-10 13:35:55,2017-08-10 13:50:09,2017-08-11 13:52:35,2017-08-16 19:03:36,2017-08-23,1.0,b00a32a0b42fd65efb58a5822009f629,3504c0cb71d7fa48d967e0e4c94d59d9,2017-08-16 13:50:09,75.9,7.79,credit_card,83.69,b8238c6515192f8129081e17dc57d169,5.0,,"custo beneficio, simples de usar e rápido",2017-08-17 00:00:00,2017-08-21 12:43:27
1.0,1.0,c9205528d5e1b823f414b4f15314c03f,525bd2d51afa1e21386ca55e0d0e2824,delivered,2017-08-21 19:33:15,2017-08-23 02:47:28,2017-08-23 20:38:10,2017-09-01 19:11:46,2017-09-13,1.0,ace1e48f1eaabcd539235e93e361133b,6edacfd9f9074789dad6d62ba7950b9c,2017-08-29 02:47:28,44.9,15.1,boleto,60.0,b039626109ab73339bfd2691d17709ce,5.0,,,2017-09-04 00:00:00,2017-09-06 10:06:31
8.0,1.0,4bf27cd715a4b7ccb0ea582b5b5fd639,56df3acf6826046c875a51d0db805524,delivered,2017-04-22 18:27:36,2017-04-22 18:41:21,2017-04-27 05:37:04,2017-04-29 11:04:15,2017-05-17,1.0,14dffa241a078aeaebaef48a49e807ca,fa40cc5b934574b62717c68f3d678b6d,2017-04-27 18:41:21,64.9,15.75,credit_card,80.65,67a444b253feab80adefac340f3b15da,5.0,,,2017-04-30 00:00:00,2017-04-30 21:09:36
1.0,1.0,6a1dff28da32815c94da401e19d2a7f8,29251d6a551cedc7040b152221744460,delivered,2017-03-21 11:33:31,2017-03-21 11:33:31,2017-03-27 14:13:02,2017-03-31 15:34:11,2017-04-13,1.0,cb2047bfd317b05f62cf761708397641,ad87df7699e83b8a91822a4a0b765c3a,2017-03-31 11:33:31,30.0,10.96,credit_card,40.96,c8f6dbea64d0e87fa594c890dde5d3da,3.0,,"Ótima compra entregue dentro do prazo , gostei 
 ",2017-04-01 00:00:00,2017-04-22 17:04:03
1.0,1.0,8368e1a19aceeac973a9eff4ac3245cc,271b5cf8d44f5321d8a512c459472fbf,delivered,2017-08-21 00:01:31,2017-08-21 01:33:01,2017-08-24 21:12:49,2017-08-30 17:27:46,2017-09-22,1.0,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2017-08-25 01:10:14,59.9,17.67,credit_card,77.57,74ee96611d6d1d5be26adc83ac71905a,3.0,,,2017-08-31 00:00:00,2017-09-03 01:15:01
8.0,1.0,e8ba75632d34b2349d68fd8e37bcf6a4,aff6c1cbd702e9650fba803f5d7dc83c,delivered,2017-11-11 19:36:00,2017-11-11 19:50:32,2017-11-14 16:24:12,2017-11-21 01:54:25,2017-12-06,1.0,d60c281a9b31d5342030a89846998c5a,8160255418d5aaa7dbdc9f4c64ebda44,2017-11-17 19:50:32,284.9,19.24,credit_card,304.14,8c05ccf0a2923770d631bfa53550b5e7,3.0,,"As toalhas não são boas, muito inferiores",2017-11-22 00:00:00,2017-11-22 09:02:32
1.0,1.0,a611321b36103c43fd31f578c7c6e459,edfe8350920188f5738ab4ef3af21d62,delivered,2018-08-11 23:28:46,2018-08-11 23:44:33,2018-08-13 15:29:00,2018-08-18 00:22:36,2018-08-28,1.0,11ea7ef0494533fd1015c7140874cf0e,556a6409838156ea299c9d1f9e2dde43,2018-08-15 23:44:33,114.0,19.15,debit_card,133.15,c12f989b3acb00a097db7de4e2e4939c,5.0,recomendo,antes do prazo,2018-08-19 00:00:00,2018-09-18 14:58:42
1.0,1.0,741219cefb77a5c6acbbecafb6d0e6f5,5c7d83fc8f4fb37ef3efb3e08b693137,delivered,2018-06-30 13:24:32,2018-06-30 13:50:18,2018-07-03 15:16:00,2018-07-20 21:13:49,2018-07-27,1.0,0d85c435fd60b277ffb9e9b0f88f927a,f457c46070d02cadd8a68551231220dd,2018-07-04 13:50:18,67.9,18.58,credit_card,86.48,8f9916a19f1b3f741dd3489a30ac37df,5.0,Bom produto - Recomendo!,"Cartucho com maior capacidade, está cumprindo o que prometeu até o momento...
Entrega dentro do prazo, ok!",2018-07-21 00:00:00,2018-08-05 19:20:37
1.0,1.0,7ca4e50d72a12009d398a335125b4871,0f9863eaf7169595f5a7699580ea5695,delivered,2017-02-07 11:44:41,2017-02-07 11:55:23,2017-02-08 11:29:50,2017-02-14 11:47:50,2017-03-16,1.0,ad53b56bfd80cb8adc160a3deaa239b9,75d34ebb1bd0bd7dde40dd507b8169c3,2017-02-15 11:44:41,142.99,18.09,credit_card,161.08,12ec6a3afc2d9b66ed7fdabb2b046304,5.0,,,2017-02-15 00:00:00,2017-02-16 06:10:35
3.0,1.0,906aae501a08de5072a4db9471da01a9,b8db3ed2d28a258de61b1db21e042868,delivered,2018-02-19 22:35:48,2018-02-19 23:47:21,2018-02-21 21:45:39,2018-03-01 14:49:12,2018-03-14,1.0,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2018-02-28 23:47:21,23.99,14.1,credit_card,38.09,b6cf131054e654fceb56f8dda8fa394b,5.0,,,2018-03-02 00:00:00,2018-03-06 16:47:03
3.0,1.0,efb6d19e3c56fa371d59421e45e53a49,e674bf9e1fd5863bbb4c72f95fdba39f,delivered,2017-03-22 09:02:29,2017-03-22 09:02:29,2017-03-22 11:29:34,2017-03-27 14:10:43,2017-04-12,1.0,eaa26a34984cbfedc19b1e45f09f3c9a,9646c3513289980f17226a2fc4720dbd,2017-03-30 09:02:29,98.0,12.08,credit_card,110.08,4afa7b43005f2366a87dadb3f64101d2,4.0,,,2017-03-28 00:00:00,2017-03-30 12:59:37
1.0,1.0,9a45c6dbf2fc4848e0a8883d4efe827c,a455f91b7ce36ac2eee4d8c54a05946c,delivered,2018-05-21 08:20:00,2018-05-22 07:55:07,2018-05-22 15:48:00,2018-06-04 18:06:32,2018-06-14,1.0,d636661ff9dbdf576019c25999974ef9,9add47bf45ce8e8c7db6b9cf670b1e09,2018-05-28 07:55:07,277.8,55.8,boleto,333.6,0a6f162497b89ee9fd7884278062ce7c,5.0,,,2018-06-05 00:00:00,2018-06-07 22:44:21
1.0,1.0,a7737f6d9208dd56ea498a322ed3c37f,3c18db09bbaf1ef66e568bc610fc3e9f,delivered,2017-10-23 23:35:39,2017-10-23 23:49:29,2017-10-26 18:34:07,2017-11-06 18:33:17,2017-11-16,1.0,9cb42a0117f7a4098d69936a6e772481,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-10-29 23:49:29,18.9,15.1,credit_card,68.0,986b2e6308248189bdcbdefff29b2b0b,4.0,,,2017-11-07 00:00:00,2017-11-07 14:27:18
3.0,1.0,62299c8f38bd519b17ca538c3232004b,12097fd2d4e0e9dd4fe1dff039f63b70,delivered,2017-07-09 23:32:06,2017-07-09 23:43:14,2017-07-12 18:27:45,2017-07-14 17:47:39,2017-07-31,1.0,e2e426d1332240070b0a836a854d057b,cce6ab8d1682639fe45ab70234f1665f,2017-07-19 23:43:14,34.9,12.23,credit_card,47.13,612ab681d5d6a1f43b7d385f6e025e6f,5.0,,,2017-07-15 00:00:00,2017-07-18 13:22:18
10.0,1.0,31570df15e703d337b7b8a1d1ddcab6b,f94b42a1fbdacb6be65b3f64cd68ce5f,delivered,2017-10-20 14:00:10,2017-10-21 09:49:15,2017-10-24 21:04:18,2017-11-06 18:22:35,2017-11-16,1.0,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831,2017-10-26 09:49:15,110.0,36.85,credit_card,146.85,beb68a404231ac6bd5d92250edddfafc,5.0,,,2017-11-07 00:00:00,2017-11-09 14:51:28
1.0,1.0,34c194055d9ef88a32906284191174df,af86c43027ee9c1f73233d9d55783c00,delivered,2017-04-08 13:01:30,2017-04-08 14:05:10,2017-04-10 10:41:28,2017-04-12 10:26:31,2017-05-04,1.0,1176fc831c22bd69f919a091f888fd65,0c7f30ae9b147eca07affbef92832a6a,2017-04-13 14:05:10,39.9,20.43,debit_card,60.33,fd3d39858d9037a156fbdb09bb023025,5.0,,Entrega bem rápida. Produto conforme a descrição.,2017-04-13 00:00:00,2017-04-15 17:20:48
5.0,1.0,74016effecaa79d592487f6a4ee47d4b,6cf4840b6dfe102270032fca98880fc2,delivered,2017-02-18 10:39:14,2017-02-18 10:50:16,2017-03-07 15:19:06,2017-03-21 08:37:58,2017-03-21,1.0,91025258cde9e3ab5c55b59dbc77cde2,45d33f715e24d15a6ccf5c17b3a23e3c,2017-02-22 09:39:14,36.99,14.52,credit_card,56.96,4fd269a08d3a7728519d8332ddd08c4e,5.0,,,2017-03-22 00:00:00,2017-03-22 21:58:32
1.0,1.0,7032fb16c3a9d982c9aa86f47cefdd3e,d946aedc7ae05f2259b2c2f9342e6272,delivered,2018-04-02 10:08:40,2018-04-03 05:08:28,2018-04-04 17:13:30,2018-04-05 18:20:58,2018-04-12,1.0,af2f3030914ae3eaf70ebc74ecdb8c1c,955fee9216a65b617aa5c0531780ce60,2018-04-09 05:08:28,39.0,8.88,boleto,47.88,f9ce483b0dbd865de8dfa2ecc636485e,5.0,,"Recebi o produto antes do prazo, produto excelente atendeu minha expectativa",2018-04-06 00:00:00,2018-04-07 12:51:53
1.0,1.0,4c342c53eed805e5712a130cccf665ee,fa3b701e87d5470f0caa38474274f11f,delivered,2017-10-04 21:45:01,2017-10-06 02:25:13,2017-10-06 19:28:49,2017-10-17 20:47:50,2017-11-06,1.0,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,2017-10-13 02:25:13,119.99,38.39,boleto,158.38,86e38adaefaafb9ebadefc8db7903df1,5.0,,,2017-10-18 00:00:00,2017-11-14 18:34:27
8.0,1.0,f645bae2cdb36f1fd4b912724fd610a4,8c0e35584a0e33e799e4c9113a8d80cc,delivered,2018-07-25 10:10:53,2018-07-25 10:25:20,2018-07-26 09:16:00,2018-08-03 20:32:23,2018-08-08,1.0,1162c818d0d0f9f4887164cd636bd760,382229d1e840115ffe3dbf5ff460e417,2018-07-27 10:25:20,199.99,19.2,credit_card,219.19,eb189f129a9d5c3a88293b715ff3e545,5.0,,Gostei muito ,2018-08-04 00:00:00,2018-08-05 17:28:00
1.0,1.0,4aae1a10a22651fe5b76379eb4b34d12,55be46c8eddc7c5709f497060094f66d,delivered,2018-05-13 00:03:24,2018-05-13 00:15:23,2018-05-15 13:57:00,2018-06-05 17:08:30,2018-06-04,1.0,cbc4a99acf6db47e07c3f743d1a4045e,3935fe5fe0f82787a9dcb8deb62be09d,2018-05-17 00:15:23,112.99,23.33,credit_card,136.32,271239bcf3fc2fc7ef63863a69fbe4fa,4.0,,,2018-06-06 00:00:00,2018-07-12 01:29:53
1.0,1.0,8c62c4d7adc71858b6b2751c0e3b96e8,8183bc209961160c9462b9007e7ae910,delivered,2018-05-07 22:38:02,2018-05-07 22:52:39,2018-05-09 11:21:00,2018-05-16 15:58:49,2018-05-28,1.0,9739d07ec835e1c66eedb9a6df402bd5,ce69a8021d18961dd2a40269b7c2c293,2018-05-13 22:52:39,84.9,19.56,credit_card,104.46,14451ab23c817aa6d5945c3e3aa2afda,5.0,,,2018-05-17 00:00:00,2018-05-23 17:42:38
1.0,1.0,5108acfe22756c07a696f4ff210790a8,b8245bf3278e6f2d8144c2b23a0b424c,delivered,2018-05-20 21:48:53,2018-05-20 22:18:26,2018-05-21 14:24:00,2018-05-22 15:13:21,2018-06-05,1.0,0b0c04563408d8d1187cdbd6292a89fa,891071be6ba827b591264c90c2ae8a63,2018-05-24 22:18:26,29.99,7.39,credit_card,37.38,b99aad85ce3da53cf3e328dadd6d1027,4.0,,,2018-05-23 00:00:00,2018-05-27 22:42:22
1.0,1.0,0e7ad202878ea453373e3ef15835ea33,8422c35d03577f94c15a4eed5504e09b,delivered,2018-03-05 08:58:05,2018-03-05 09:10:26,2018-03-06 20:14:01,2018-03-16 16:18:43,2018-03-28,1.0,ab330e1b64fde92d3b4d4d6980a38576,e0878efa0e0b7e5313ac0b43bc04c081,2018-03-12 09:10:26,39.9,15.79,credit_card,55.69,350cd8f16e0b25f59e2b19d0bf730f2c,5.0,,,2018-03-17 00:00:00,2018-03-20 10:13:16
4.0,1.0,4ceb9336411700f9568db2ef11bda594,60582a6628af83a283474d8c94e3ff7a,delivered,2017-01-19 22:41:52,2017-01-19 22:55:17,2017-01-20 16:27:58,2017-01-26 13:57:59,2017-02-17,2.0,9abb00920aae319ef9eba674b7d2e6ff,1771297ac436903d1dd6b0e9279aa505,2017-01-23 22:41:52,40.0,14.52,credit_card,218.08,9a85a070a66237ad2521efbe81ec4b59,5.0,,"O pedido chegou antes do previsto, tudo entregue corretamente.",2017-01-27 00:00:00,2017-01-30 13:18:10
4.0,1.0,4ceb9336411700f9568db2ef11bda594,60582a6628af83a283474d8c94e3ff7a,delivered,2017-01-19 22:41:52,2017-01-19 22:55:17,2017-01-20 16:27:58,2017-01-26 13:57:59,2017-02-17,4.0,9abb00920aae319ef9eba674b7d2e6ff,1771297ac436903d1dd6b0e9279aa505,2017-01-23 22:41:52,40.0,14.52,credit_card,218.08,9a85a070a66237ad2521efbe81ec4b59,5.0,,"O pedido chegou antes do previsto, tudo entregue corretamente.",2017-01-27 00:00:00,2017-01-30 13:18:10
